title,url,status
【LNG】2014/11/15 惱怒的情侶行為 - 6 / 8,https://www.youtube.com/watch?v=qsm-Rnqi8xY,pending
【LNG】2014/11/15 惱怒的情侶行為 - 5 / 8,https://www.youtube.com/watch?v=PSXxOQnzipI,pending
【LNG】2014/11/15 惱怒的情侶行為 - 4 / 8,https://www.youtube.com/watch?v=qZbncUlLhtA,pending
【LNG】2014/11/15 惱怒的情侶行為 - 3 / 8,https://www.youtube.com/watch?v=GHd4bpHgK1o,pending
【LNG】2014/11/15 惱怒的情侶行為 - 2 / 8,https://www.youtube.com/watch?v=uKUPsBleUw0,pending
【LNG】2014/11/15 惱怒的情侶行為 - 1 / 8,https://www.youtube.com/watch?v=JfyLmLDIRtU,pending
【LNG】2014/11/08 老電影老歌曲 - 2 / 2,https://www.youtube.com/watch?v=6LqZQCXQWCY,pending
【LNG】2014/11/08 老電影老歌曲 - 1 / 2,https://www.youtube.com/watch?v=2tUWGkPQdVo,pending
【LNG小劇場】第一次遇見老王,https://www.youtube.com/watch?v=bCBcH5IXPEg,pending
【LNG】2014/10/25 Unturned - 1 / 3,https://www.youtube.com/watch?v=mPsnztf-N0U,pending
【LNG】2014/10/25 Unturned - 3 / 3,https://www.youtube.com/watch?v=4fjcu26x7UU,pending
【LNG】2014/10/25 Unturned - 2 / 3,https://www.youtube.com/watch?v=YHE8fQCHHSo,pending
【LNG】2014/10/19  閒聊 + Killing Floor + ARAM - 2 / 3,https://www.youtube.com/watch?v=G4HfKOAuhJA,pending
【LNG】2014/10/19  閒聊 + Killing Floor + ARAM - 3 / 3,https://www.youtube.com/watch?v=d2WObczhIIc,pending
【LNG】2014/10/19  閒聊 + Killing Floor + ARAM - 1 / 3,https://www.youtube.com/watch?v=pYpkDzCgY4U,pending
【LNG】2014/10/12  老洨勃道尼 and 桌遊 - 2 / 3,https://www.youtube.com/watch?v=ZXKrD9_1zeg,pending
【LNG】2014/10/12  老洨勃道尼 and 桌遊 - 1 / 3,https://www.youtube.com/watch?v=nbeq5cFFDOM,pending
【LNG】2014/10/12  老洨勃道尼 and 桌遊 - 3 / 3,https://www.youtube.com/watch?v=GU0MIxEo77A,pending
【LNG】2014/09/28 LNG十萬訂閱鳥屎女裝 - 6 / 6,https://www.youtube.com/watch?v=ZgcWjhp8Zn8,pending
【LNG】2014/09/28 LNG十萬訂閱鳥屎女裝 - 5 / 6,https://www.youtube.com/watch?v=xUdzAjbBT3Y,pending
【LNG】2014/09/28 LNG十萬訂閱鳥屎女裝 - 4 / 6,https://www.youtube.com/watch?v=OWCQNhachr4,pending
【LNG】2014/09/28 LNG十萬訂閱鳥屎女裝 - 3 / 6,https://www.youtube.com/watch?v=-6yDt5F1EnI,pending
【LNG】2014/09/28 LNG十萬訂閱鳥屎女裝 - 2 / 6,https://www.youtube.com/watch?v=Qq3mOOWG3u0,pending
【LNG】2014/09/28 LNG十萬訂閱鳥屎女裝 - 1 / 6,https://www.youtube.com/watch?v=ul3BtBl5p5c,pending
【LNG】2014/10/05  閒聊 + Cubic Castle - 1 / 3,https://www.youtube.com/watch?v=k-xqCutXTTg,pending
【LNG】2014/10/05  閒聊 + Cubic Castle - 2 / 3,https://www.youtube.com/watch?v=ips1YvqF-Jg,pending
【LNG】2014/10/05  閒聊 + Cubic Castle - 3 / 3,https://www.youtube.com/watch?v=6IeSauNXacA,pending
【LNG】2014/09/28  二次元的菜 - 1 / 3,https://www.youtube.com/watch?v=TawRVU40Sno,pending
【LNG】2014/09/28  二次元的菜 - 2 / 3,https://www.youtube.com/watch?v=QKrR_ZN25dg,pending
【LNG】2014/09/28  二次元的菜 - 3 / 3,https://www.youtube.com/watch?v=FOyVXRnoGW0,pending
【LNG】2014/09/21  LNG 隨堂考 - 3 / 3,https://www.youtube.com/watch?v=7S8AQ5wNUKI,pending
【LNG】2014/09/21  LNG 隨堂考 - 2 / 3,https://www.youtube.com/watch?v=kz-413nJ4ic,pending
【LNG】2014/09/21  LNG 隨堂考 - 1 / 3,https://www.youtube.com/watch?v=5eLoy37q0PA,pending
LNG 台南行,https://www.youtube.com/watch?v=xx2XSotnPfA,pending
LNG 中秋烤肉,https://www.youtube.com/watch?v=IjlxbCBCXNw,pending
【LNG】2014/09/07  閒聊 + 一場戰隊積分 - 2 / 2,https://www.youtube.com/watch?v=IYDVDAsstEM,pending
【LNG】2014/09/07  閒聊 + 一場戰隊積分 - 1 / 2,https://www.youtube.com/watch?v=wuU4lLWXs4A,pending
LNG WorkShop Youtube 10萬訂閱,https://www.youtube.com/watch?v=BLYP_dP0Dgs,pending
【LNG】2014/08/24  懷舊閒聊 - 1 / 2,https://www.youtube.com/watch?v=nl1Hs1W2Cfs,pending
【LNG】2014/08/24  懷舊閒聊 - 2 / 2,https://www.youtube.com/watch?v=z4YBxLOQA1E,pending
LNG 實況紀錄 2014/08/09 亂搞Skin - 1 / 2,https://www.youtube.com/watch?v=IQbZbIdVJcE,pending
LNG 實況紀錄 2014/08/09 亂搞Skin - 2 / 2,https://www.youtube.com/watch?v=F65JVYrMP50,pending
LNG 實況紀錄 2014/08/03 實況存檔,https://www.youtube.com/watch?v=X-4E1qx7vfA,pending
LNG 實況紀錄 2014/07/13 實況存檔,https://www.youtube.com/watch?v=iVrgnImAAEE,pending
LNG 實況紀錄 2014/07/06 實況存檔 pt09,https://www.youtube.com/watch?v=t3LMwwW9dL0,pending
LNG 實況紀錄 2014/07/06 實況存檔 pt08,https://www.youtube.com/watch?v=NsOQOlDmIkQ,pending
LNG 實況紀錄 2014/07/06 實況存檔 pt07,https://www.youtube.com/watch?v=WglQpGseiw4,pending
LNG 實況紀錄 2014/07/06 實況存檔 pt06,https://www.youtube.com/watch?v=-JN2nZmg21g,pending
LNG 實況紀錄 2014/07/06 實況存檔 pt05,https://www.youtube.com/watch?v=6kfdpncaB8o,pending
LNG 實況紀錄 2014/07/06 實況存檔 pt04,https://www.youtube.com/watch?v=h0HQD8JABqE,pending
LNG 實況紀錄 2014/07/06 實況存檔 pt03,https://www.youtube.com/watch?v=-Q4lOP6BJoM,pending
LNG 實況紀錄 2014/07/06 實況存檔 pt02,https://www.youtube.com/watch?v=czx1Er9qzqo,pending
LNG 實況紀錄 2014/07/06 實況存檔 pt01,https://www.youtube.com/watch?v=Hw2N3M0Xa70,pending
LNG 實況紀錄 2014/06/22 實況存檔,https://www.youtube.com/watch?v=V2KbYAtZCrU,pending
LNG 實況紀錄 2014/06/15 實況存檔 pt11,https://www.youtube.com/watch?v=8WyvxEKQlkg,pending
LNG 實況紀錄 2014/06/15 實況存檔 pt10,https://www.youtube.com/watch?v=HypPrDMUPww,pending
LNG 實況紀錄 2014/06/15 實況存檔 pt9,https://www.youtube.com/watch?v=jJbqnV5Pfnc,pending
LNG 實況紀錄 2014/06/15 實況存檔 pt8,https://www.youtube.com/watch?v=nt_zyFinFh0,pending
LNG 實況紀錄 2014/06/15 實況存檔 pt7,https://www.youtube.com/watch?v=jMpNCdmnSpM,pending
LNG 實況紀錄 2014/06/15 實況存檔 pt6,https://www.youtube.com/watch?v=zWzhTj2Q8KM,pending
LNG 實況紀錄 2014/06/15 實況存檔 pt5,https://www.youtube.com/watch?v=_Rx-KB-j-Wo,pending
LNG 實況紀錄 2014/06/15 實況存檔 pt4,https://www.youtube.com/watch?v=IF7qHmUixxE,pending
LNG 實況紀錄 2014/06/15 實況存檔 pt3,https://www.youtube.com/watch?v=ljRzmt3N7B4,pending
LNG 實況紀錄 2014/06/15 實況存檔 pt2,https://www.youtube.com/watch?v=Dx74tU-UtAw,pending
LNG 實況紀錄 2014/06/15 實況存檔 pt1,https://www.youtube.com/watch?v=ifgqeTrJCNg,pending
LNG 實況紀錄 2014/06/01 實況存檔,https://www.youtube.com/watch?v=mrORs8yPxlY,pending
LNG 實況紀錄 2014/05/25 實況存檔,https://www.youtube.com/watch?v=rxc9YvAZbac,pending
LNG 實況紀錄 2014/05/18 實況存檔pt2,https://www.youtube.com/watch?v=fp2WZfQ-A-A,pending
LNG 實況紀錄 2014/05/18 實況存檔pt1,https://www.youtube.com/watch?v=Nrnx_Y5wo-4,pending
LNG 實況紀錄 2014/05/11 實況存檔pt2,https://www.youtube.com/watch?v=par91Y9nJ4U,pending
LNG 實況紀錄 2014/05/11 實況存檔pt1,https://www.youtube.com/watch?v=ia3RFy8D_1k,pending
LNG 實況紀錄 2014/05/04 實況存檔,https://www.youtube.com/watch?v=MObhXH7RpXs,pending
LNG 實況紀錄 2014/04/27 聊天Part,https://www.youtube.com/watch?v=Coakhi07tXM,pending
LNG 實況紀錄 2014/04/27 還是躲貓貓 pt2,https://www.youtube.com/watch?v=VO4S4l3PCV8,pending
LNG 實況紀錄 2014/04/27 還是躲貓貓 pt1,https://www.youtube.com/watch?v=vLfR-I6GSXU,pending
LNG 實況紀錄 2014/04/13 Garry'mod Prop Hunt,https://www.youtube.com/watch?v=fiVR8aLY9U0,pending
LNG日常：LOL拳擊節 (?),https://www.youtube.com/watch?v=uM2xhH3myIs,pending
LNG Live：CoD: Ghosts 決勝時刻：魅影＃１１ＥＮＤ,https://www.youtube.com/watch?v=pfffJ_aDvtM,pending
LNG Live：CoD: Ghosts 決勝時刻：魅影＃１０,https://www.youtube.com/watch?v=VDhRmTTtxWI,pending
LNG Live：CoD: Ghosts 決勝時刻：魅影＃９,https://www.youtube.com/watch?v=SHut7TqxpTo,pending
LNG Live：CoD: Ghosts 決勝時刻：魅影＃８,https://www.youtube.com/watch?v=tjA47VQk7A0,pending
LNG Live：CoD: Ghosts 決勝時刻：魅影＃７,https://www.youtube.com/watch?v=ZbNL7yg3ZLg,pending
LNG Live：CoD: Ghosts 決勝時刻：魅影＃６,https://www.youtube.com/watch?v=P5_lkiZCoY8,pending
LNG Live：CoD: Ghosts 決勝時刻：魅影＃５,https://www.youtube.com/watch?v=BsgkX5krgHE,pending
LNG Live：CoD: Ghosts 決勝時刻：魅影＃４,https://www.youtube.com/watch?v=_aerKDL7FyU,pending
LNG Live：CoD: Ghosts 決勝時刻：魅影＃３,https://www.youtube.com/watch?v=77R1AUDFwzs,pending
LNG Live：CoD: Ghosts 決勝時刻：魅影＃２,https://www.youtube.com/watch?v=zvxIKvEz8MU,pending
LNG Live：CoD: Ghosts 決勝時刻：魅影＃１,https://www.youtube.com/watch?v=1t9Q-qTx7UQ,pending
LNG Live：BioHazard6 with Leggy：跟Leggy玩惡靈古堡六代＃１８Ｅｎｄ,https://www.youtube.com/watch?v=kH8bg5j-owA,pending
LNG Live：BioHazard6 with Leggy：跟Leggy玩惡靈古堡六代＃１７,https://www.youtube.com/watch?v=tMLvYh7mp-U,pending
LNG Live：BioHazard6 with Leggy：跟Leggy玩惡靈古堡六代＃１６,https://www.youtube.com/watch?v=RWm_-TFWnBI,pending
LNG Live：BioHazard6 with Leggy：跟Leggy玩惡靈古堡六代＃１５,https://www.youtube.com/watch?v=bKtpTCw4IxM,pending
Leggy台實況存檔 2013/11/10,https://www.youtube.com/watch?v=snboKBDhnd4,pending
LNG Live：BioHazard6 with Leggy：跟Leggy玩惡靈古堡六代＃１４,https://www.youtube.com/watch?v=ZB99fCyaCYI,pending
LNG Live：BioHazard6 with Leggy：跟Leggy玩惡靈古堡六代＃１３,https://www.youtube.com/watch?v=4zwc02ed6Mo,pending
LNG Live：BioHazard6 with Leggy：跟Leggy玩惡靈古堡六代＃１２,https://www.youtube.com/watch?v=INa85JpHn8w,pending
LNG Live：BioHazard6 with Leggy：跟Leggy玩惡靈古堡六代＃１１,https://www.youtube.com/watch?v=dQqCIsos3L4,pending
LNG Live：BioHazard6 with Leggy：跟Leggy玩惡靈古堡六代＃１０,https://www.youtube.com/watch?v=gdbXUtLddPU,pending
LNG Live：BioHazard6 with Leggy：跟Leggy玩惡靈古堡六代＃０９,https://www.youtube.com/watch?v=Q_n0HCvkvB4,pending
LNG Live：BioHazard6 with Leggy：跟Leggy玩惡靈古堡六代＃０８,https://www.youtube.com/watch?v=UGim6WiObB8,pending
LNG Live：BioHazard6 with Leggy：跟Leggy玩惡靈古堡六代＃０７,https://www.youtube.com/watch?v=GEffDRDoVKM,pending
LNG Live：BioHazard6 with Leggy：跟Leggy玩惡靈古堡六代＃０６,https://www.youtube.com/watch?v=ok8FWZ_mYWI,pending
LNG Live：BioHazard6 with Leggy：跟Leggy玩惡靈古堡六代＃０５,https://www.youtube.com/watch?v=qjqzEcV-KPI,pending
LNG Live：BioHazard6 with Leggy：跟Leggy玩惡靈古堡六代＃０４,https://www.youtube.com/watch?v=2BOPAVlqELw,pending
LNG Live：BioHazard6 with Leggy：跟Leggy玩惡靈古堡六代＃０３,https://www.youtube.com/watch?v=1uQuNK4Vsac,pending
LNG Live：BioHazard6 with Leggy：跟Leggy玩惡靈古堡六代＃０２,https://www.youtube.com/watch?v=OFOh9_YWyNo,pending
LNG Live：BioHazard6 with Leggy：跟Leggy玩惡靈古堡六代＃０１,https://www.youtube.com/watch?v=UndnG78WsD4,pending
LNG Live：Beyond Two Souls：超能殺機＃２０ END (劇情討論),https://www.youtube.com/watch?v=G5732H0uzmw,pending
LNG Live：Beyond Two Souls：超能殺機＃１９,https://www.youtube.com/watch?v=jEgT7CuHiZM,pending
LNG Live：Beyond Two Souls：超能殺機＃１８,https://www.youtube.com/watch?v=SXmM0IAncZE,pending
LNG Live：Beyond Two Souls：超能殺機＃１７,https://www.youtube.com/watch?v=g-DE7B_4MyM,pending
LNG Live：Beyond Two Souls：超能殺機＃１６,https://www.youtube.com/watch?v=9mfYDkt8SOk,pending
LNG Live：Beyond Two Souls：超能殺機＃１５,https://www.youtube.com/watch?v=jGqPfP_pN9M,pending
LNG Live：Beyond Two Souls：超能殺機＃１４,https://www.youtube.com/watch?v=rSGJWH0QVGs,pending
LNG Live：Beyond Two Souls：超能殺機＃１３,https://www.youtube.com/watch?v=o_Ga5xDrZ8c,pending
LNG Live：Beyond Two Souls：超能殺機＃１２,https://www.youtube.com/watch?v=FfBU6ZCqCpo,pending
LNG Live：Beyond Two Souls：超能殺機＃１１,https://www.youtube.com/watch?v=NH7BSNX9O-I,pending
LNG WorkShop Intro,https://www.youtube.com/watch?v=5btx2x9JX98,pending
LNG Live：Beyond Two Souls：超能殺機＃１０,https://www.youtube.com/watch?v=Pe2ihhaPmIs,pending
LNG Live：Beyond Two Souls：超能殺機＃９,https://www.youtube.com/watch?v=DilU8t6QzjI,pending
LNG Live：Beyond Two Souls：超能殺機＃８,https://www.youtube.com/watch?v=Wqu60eIoJYA,pending
LNG Live：Beyond Two Souls：超能殺機＃７,https://www.youtube.com/watch?v=YbekJ2rtRLM,pending
LNG Live：Beyond Two Souls：超能殺機＃６,https://www.youtube.com/watch?v=JLgP7FaPzOs,pending
LNG Live：Beyond Two Souls：超能殺機＃５,https://www.youtube.com/watch?v=GgJq1QOwbQk,pending
LNG Live：Beyond Two Souls：超能殺機＃４,https://www.youtube.com/watch?v=wQBFTEGXvSE,pending
LNG Live：Beyond Two Souls：超能殺機＃３,https://www.youtube.com/watch?v=BqNAtTjU4eI,pending
LNG Live：Beyond Two Souls：超能殺機＃２,https://www.youtube.com/watch?v=78-PfAC74RI,pending
LNG Live：Beyond Two Souls：超能殺機＃１,https://www.youtube.com/watch?v=EbE2IiFmV_Y,pending
LNG Live：学園ハンサム ＃７ (完結),https://www.youtube.com/watch?v=AXVGAhByR-4,pending
LNG Live：学園ハンサム ＃６,https://www.youtube.com/watch?v=ZYsHB1m2_hg,pending
LNG Live：学園ハンサム ＃４,https://www.youtube.com/watch?v=glL6Wk9Z34I,pending
LNG Live：学園ハンサム ＃３,https://www.youtube.com/watch?v=0Rc-Ng1Pw2E,pending
LNG Live：学園ハンサム ＃２,https://www.youtube.com/watch?v=5tw2jpSGhdg,pending
LNG Live：爐石戰記 Hearth Stone 6tan試玩 P10,https://www.youtube.com/watch?v=jwaIoL8UTdM,pending
LNG Live：爐石戰記 Hearth Stone 6tan試玩 P9,https://www.youtube.com/watch?v=6nBiruKtsR0,pending
LNG Live：爐石戰記 Hearth Stone 6tan試玩 P8,https://www.youtube.com/watch?v=StxkITSqxu0,pending
LNG Live：爐石戰記 Hearth Stone 6tan試玩 P7,https://www.youtube.com/watch?v=1le4ftQMOWs,pending
LNG Live：爐石戰記 Hearth Stone 6tan試玩 P6,https://www.youtube.com/watch?v=sUyFV7AlpzQ,pending
LNG Live：爐石戰記 Hearth Stone 6tan試玩 P4,https://www.youtube.com/watch?v=V7gjhkCQxtM,pending
LNG Live：爐石戰記 Hearth Stone 6tan試玩 P3,https://www.youtube.com/watch?v=gsKlJG4-APQ,pending
LNG Live：爐石戰記 Hearth Stone 6tan試玩 P2,https://www.youtube.com/watch?v=MHkDlguluTU,pending
LNG Live：爐石戰記 Hearth Stone 6tan試玩 P1,https://www.youtube.com/watch?v=Waaot0CStjU,pending
LNG Live：爐石戰記 Hearth Stone 6tan試玩 P5,https://www.youtube.com/watch?v=tG8hdPMbSw0,pending
LNG Gaming：SMS Racing 開車車×傳訊訊,https://www.youtube.com/watch?v=E9uBT4PUOB4,pending
LNG日常：噗浪表情模擬,https://www.youtube.com/watch?v=IXxRRz59OXU,pending
LNG Singing：Bruno Mars - When I Was Your Man (Niaws Cover),https://www.youtube.com/watch?v=bRCZ9I2y11U,pending
LNG日常：粉絲團& Youtube訂閱40000人達成~,https://www.youtube.com/watch?v=1PQNj5rOkZw,pending
LNG Live：Metro Last Light 戰慄深邃：最後曙光 #14 END,https://www.youtube.com/watch?v=wpvphi-yv98,pending
LNG Live：Metro Last Light 戰慄深邃：最後曙光 #13,https://www.youtube.com/watch?v=9OR6soMsEKE,pending
LNG Live：DLC Quest #4,https://www.youtube.com/watch?v=p6DsjiwWwTo,pending
LNG Live：DLC Quest #3,https://www.youtube.com/watch?v=MluY6-tSPqY,pending
LNG Live：DLC Quest #2,https://www.youtube.com/watch?v=uhGB_rBFCDE,pending
LNG Live：DLC Quest #1,https://www.youtube.com/watch?v=S0BG7AjZzWE,pending
LNG Gaming：英雄聯盟日常#3 有禮貌運動+ 字正腔圓,https://www.youtube.com/watch?v=fiQkRUPxIRQ,pending
LNG Live：Metro Last Light 戰慄深邃：最後曙光 #12,https://www.youtube.com/watch?v=CD-scV7G6MM,pending
LNG Live：Metro Last Light 戰慄深邃：最後曙光 #11,https://www.youtube.com/watch?v=lnzE3WGIRII,pending
LNG Live：Metro Last Light 戰慄深邃：最後曙光 #10,https://www.youtube.com/watch?v=zXk7NGWJL1c,pending
LNG Live：Metro Last Light 戰慄深邃：最後曙光 #9,https://www.youtube.com/watch?v=V7HVJjUIoww,pending
LNG Live：Metro Last Light 戰慄深邃：最後曙光 #8,https://www.youtube.com/watch?v=DDxoYiilc5I,pending
LNG Live：Metro Last Light 戰慄深邃：最後曙光 #7,https://www.youtube.com/watch?v=A926gKCJMsI,pending
LNG Gaming：LNG Warframe 公會日常,https://www.youtube.com/watch?v=likkSCqDy3s,pending
LNG Live：Metro Last Light 戰慄深邃：最後曙光 #4,https://www.youtube.com/watch?v=xCjozLcGE3A,pending
LNG Live：Metro Last Light 戰慄深邃：最後曙光 #6,https://www.youtube.com/watch?v=dW1JDLBLdN4,pending
LNG Live：Metro Last Light 戰慄深邃：最後曙光 #5,https://www.youtube.com/watch?v=J5Kw59wlnr0,pending
LNG日常：KTV及時唱噗浪點歌   聽海,https://www.youtube.com/watch?v=6wExngRny9g,pending
LNG日常：KTV及時唱噗浪點歌   店斯,https://www.youtube.com/watch?v=k001Mlfc4nk,pending
LNG日常：KTV及時唱噗浪點歌   印度公園,https://www.youtube.com/watch?v=8JbQpotBUWk,pending
LNG日常：KTV及時唱噗浪點歌   王妃,https://www.youtube.com/watch?v=O9SDawp_cho,pending
LNG日常：KTV及時唱噗浪點歌   I don't want to miss a thing,https://www.youtube.com/watch?v=q9v6g41-ZKk,pending
LNG日常：KTV及時唱噗浪點歌   天后,https://www.youtube.com/watch?v=pWIS1MdhM1o,pending
LNG日常：KTV及時唱噗浪點歌   Call me maybe,https://www.youtube.com/watch?v=Qb-OKbAPS0g,pending
LNG日常：KTV及時唱噗浪點歌   十年,https://www.youtube.com/watch?v=2-6G8VtYiCg,pending
LNG日常：粉絲團30000人達成~,https://www.youtube.com/watch?v=xv8RpSt2kk0,pending
LNG Gaming：Sumotori Dreams 喝醉醉x推人人,https://www.youtube.com/watch?v=UwoyGhYPaps,pending
LNG Gaming：Leggy 第一次開飛機 in BattleField3,https://www.youtube.com/watch?v=hRLEIvKCjw8,pending
LNG Gaming：Evoland #16,https://www.youtube.com/watch?v=wfMn_Sb1Bkw,pending
LNG Gaming：Evoland #14,https://www.youtube.com/watch?v=Rl-zlCVauo8,pending
LNG Gaming：Evoland #15,https://www.youtube.com/watch?v=iiSVAUzoq-U,pending
LNG Gaming：Evoland #13,https://www.youtube.com/watch?v=ERxqqnLcFb4,pending
LNG Gaming：Evoland #12,https://www.youtube.com/watch?v=Dc8-zrlrAaE,pending
LNG Gaming：Evoland #11,https://www.youtube.com/watch?v=UjgMHHzDA7g,pending
LNG Gaming：Evoland #10,https://www.youtube.com/watch?v=Qhe4dEZr63U,pending
LNG Gaming：Evoland #9,https://www.youtube.com/watch?v=k_nFnY5BuS4,pending
LNG Gaming：Evoland #8,https://www.youtube.com/watch?v=7r4cgLLzlqg,pending
LNG Gaming：Evoland #7,https://www.youtube.com/watch?v=enZ1FeDM5aU,pending
LNG Gaming：Evoland #6,https://www.youtube.com/watch?v=P7pSuDfUM2M,pending
6tan vlog#11 我的英文很爛/我英文考試零分,https://www.youtube.com/watch?v=Di8-6yC-omA,pending
LNG Gaming：Evoland #5,https://www.youtube.com/watch?v=WfyQVu62i7E,pending
LNG Gaming：Evoland #4,https://www.youtube.com/watch?v=oNz_BAL-rP0,pending
LNG Gaming：Evoland #3,https://www.youtube.com/watch?v=ZbNWK0M_1tM,pending
LNG Gaming：Evoland #2,https://www.youtube.com/watch?v=l9yIH3wxj5I,pending
LNG Gaming：Evoland #1,https://www.youtube.com/watch?v=89mhKftSg1M,pending
LNG Gaming：英雄聯盟日常#2 窩們不放棄 (完整版),https://www.youtube.com/watch?v=jNCwUyKqg7k,pending
LNG Gaming：英雄聯盟日常#2 窩們不放棄,https://www.youtube.com/watch?v=85oHoQU5FWk,pending
LNG Gaming：Surgeon-Simulator 2013 開刀刀x殺人人,https://www.youtube.com/watch?v=mG4yEKyGGeU,pending
LNG Gaming：Miasmata #06,https://www.youtube.com/watch?v=mqI6BVcEZng,pending
LNG Gaming：Miasmata #05,https://www.youtube.com/watch?v=F8Fe_U3O6XY,pending
LNG Gaming：英雄聯盟日常,https://www.youtube.com/watch?v=BJELewSuyXg,pending
LNG Gaming：Miasmata #04,https://www.youtube.com/watch?v=QBT7vkDUk7o,pending
LNG Gaming：Miasmata #03,https://www.youtube.com/watch?v=-qAOIl7OBQU,pending
LNG Gaming：Miasmata #02,https://www.youtube.com/watch?v=vY7BbFOYHoU,pending
LNG Gaming：Miasmata #01,https://www.youtube.com/watch?v=71A9zPC4EaY,pending
LNG Gaming：Metro2033 戰慄深邃#31 End,https://www.youtube.com/watch?v=hx-xYJf4Q3Y,pending
LNG Gaming：Metro2033 戰慄深邃#30,https://www.youtube.com/watch?v=t-hIfyBWG34,pending
LNG Gaming：Metro2033 戰慄深邃#29,https://www.youtube.com/watch?v=LaBBGqxSbew,pending
LNG日常：買新玩具太開心,https://www.youtube.com/watch?v=IjvoFWHM-gc,pending
LNG Gaming：Metro2033 戰慄深邃#28,https://www.youtube.com/watch?v=aWheUd6fBZ0,pending
LNG Gaming：Metro2033 戰慄深邃#27,https://www.youtube.com/watch?v=qPxcx48K4Qc,pending
LNG Gaming：Metro2033 戰慄深邃#26,https://www.youtube.com/watch?v=JSk4u9IJ7cU,pending
LNG Singing：Leggy - 祝你開心,https://www.youtube.com/watch?v=-qbnMjUmfV4,pending
LNG Gaming：Metro2033 戰慄深邃#25,https://www.youtube.com/watch?v=lV44CBpP2Hc,pending
LNG Gaming：Metro2033 戰慄深邃#24,https://www.youtube.com/watch?v=ErCNsbH5gwE,pending
LNG Singing：Leggy - Home,https://www.youtube.com/watch?v=5DCZZLqkTHU,pending
LNG Gaming：Metro2033 戰慄深邃#23,https://www.youtube.com/watch?v=-fv3kkGhRIU,pending
LNG Gaming：Metro2033 戰慄深邃#22,https://www.youtube.com/watch?v=av5Y1Q48Rf4,pending
LNG Gaming：Metro2033 戰慄深邃#21,https://www.youtube.com/watch?v=WF55SywIoZQ,pending
LNG Gaming：Metro2033 戰慄深邃#20,https://www.youtube.com/watch?v=3zxBnCSu320,pending
LNG Gaming：Metro2033 戰慄深邃#19,https://www.youtube.com/watch?v=YsyjB9rkdXY,pending
LNG Gaming：Metro2033 戰慄深邃#18,https://www.youtube.com/watch?v=3bLiGAWfm6Y,pending
LNG Gaming：Metro2033 戰慄深邃#17,https://www.youtube.com/watch?v=sS5lmx1UriU,pending
LNG Gaming：Metro2033 戰慄深邃#16,https://www.youtube.com/watch?v=19falP9u19c,pending
LNG Gaming：Metro2033 戰慄深邃#15,https://www.youtube.com/watch?v=Mwohz14cblI,pending
LNG Gaming：Metro2033 戰慄深邃#14,https://www.youtube.com/watch?v=6iIXabGD3Rc,pending
LNG Gaming：跟給酷大師一起玩英雄聯盟,https://www.youtube.com/watch?v=_1DJIE2Qn2w,pending
LNG Gaming：Metro2033 戰慄深邃#13,https://www.youtube.com/watch?v=_FiXc5-FDuI,pending
LNG Gaming：Metro2033 戰慄深邃#12,https://www.youtube.com/watch?v=1PFTNX__BZQ,pending
LNG Gaming：Metro2033 戰慄深邃#11,https://www.youtube.com/watch?v=l0A0Zj2EC7A,pending
LNG Gaming：Metro2033 戰慄深邃#10,https://www.youtube.com/watch?v=WZoh5duI_J4,pending
LNG Gaming：Metro2033 戰慄深邃#9,https://www.youtube.com/watch?v=n_azAeWuvHw,pending
LNG Gaming：Metro2033 戰慄深邃#8,https://www.youtube.com/watch?v=VPFNdG-YN1Q,pending
LNG Gaming：Metro2033 戰慄深邃#7,https://www.youtube.com/watch?v=hjzzoltsRo4,pending
LNG Gaming：Metro2033 戰慄深邃#6,https://www.youtube.com/watch?v=S6kzfvqkY4o,pending
LNG Gaming：Metro2033 戰慄深邃#5,https://www.youtube.com/watch?v=fEMg87_sVqQ,pending
LNG Gaming：Metro2033 戰慄深邃#4,https://www.youtube.com/watch?v=HuFe2-3-8Rs,pending
LNG Gaming：Metro2033 戰慄深邃#3,https://www.youtube.com/watch?v=06YONJGEvxY,pending
LNG Gaming：Metro2033 戰慄深邃#2,https://www.youtube.com/watch?v=TJ2yIR0TSp8,pending
LNG Gaming：Metro2033 戰慄深邃#1,https://www.youtube.com/watch?v=Wf9GHGjlOk8,pending
6tan vlog#10 女朋友沒朋友 (Shoot Log),https://www.youtube.com/watch?v=-lvHOOLtT2Q,pending
LNG Gaming：PlanetSide2 迷路×空降×被車撞,https://www.youtube.com/watch?v=wlVgay-OvgA,pending
LNG Gaming：Warhammer Online - Wrath of Heroes 新手實戰,https://www.youtube.com/watch?v=AwYgECJWF5w,pending
LNG Gaming：Warhammer Online - Wrath of Heroes 遊戲介紹,https://www.youtube.com/watch?v=TTg6DRPd0yI,pending
6tan vlog#9 網路戀情是壞事嗎,https://www.youtube.com/watch?v=cMcBJENSy-U,pending
6tan vlog#8 想當一位實況主,https://www.youtube.com/watch?v=6zk5oRkUbEE,pending
LNG日常：其實我真的不知道拍這幹嘛,https://www.youtube.com/watch?v=DgUJOOBPsu8,pending
6tan vlog#7 開實況跟當Youtuber有搞頭ㄇ?,https://www.youtube.com/watch?v=Sc_tkqWR0Q4,pending
LNG Singing：老王 - 沒那麼簡單 (英雄聯盟版),https://www.youtube.com/watch?v=kzR6BiwWlUI,pending
